samplename	species	nreads
ClaidentTutorial__Sample15__MiFish	124_Lepidosiren_paradoxa	184
ClaidentTutorial__Sample15__MiFish	001_unidentified_Tetraodontidae	183
ClaidentTutorial__Sample15__MiFish	066_Chilomycterus_reticulatus	183
ClaidentTutorial__Sample15__MiFish	053_unidentified_Osteoglossiformes	176
ClaidentTutorial__Sample15__MiFish	015_Doryichthys_boaja	171
ClaidentTutorial__Sample15__MiFish	005_Squalogadus_modificatus	168
ClaidentTutorial__Sample15__MiFish	030_unidentified_Callionymidae	168
ClaidentTutorial__Sample15__MiFish	002_Kaupichthys_hyoproroides	167
ClaidentTutorial__Sample15__MiFish	087_unidentified_Zebrias	165
ClaidentTutorial__Sample15__MiFish	046_unidentified_Paraplagusia	161
ClaidentTutorial__Sample15__MiFish	065_Schismatogobius_ampluvinculus	161
ClaidentTutorial__Sample15__MiFish	160_Moringua_edwardsi	161
ClaidentTutorial__Sample15__MiFish	140_unidentified_Ambassis	159
ClaidentTutorial__Sample15__MiFish	026_unidentified_Poecilia	156
ClaidentTutorial__Sample15__MiFish	042_unidentified_Triacanthidae	155
ClaidentTutorial__Sample15__MiFish	006_Acentrogobius_pflaumii	150
ClaidentTutorial__Sample15__MiFish	211_unidentified_Sardinella	150
ClaidentTutorial__Sample15__MiFish	085_Acanthocepola_krusensternii	144
ClaidentTutorial__Sample15__MiFish	032_unidentified_Cyprinidae	130
ClaidentTutorial__Sample15__MiFish	022_unidentified_Smiliogastrinae	125
ClaidentTutorial__Sample15__MiFish	082_Samariscus_latus	124
ClaidentTutorial__Sample15__MiFish	119_Zanclus_cornutus	123
ClaidentTutorial__Sample15__MiFish	031_unidentified_Rasborinae	114
ClaidentTutorial__Sample15__MiFish	075_unidentified_Bathyclupea	86
ClaidentTutorial__Sample15__MiFish	013_Pterois_miles	79
ClaidentTutorial__Sample15__MiFish	171_unidentified_Cyclopsetta	39
ClaidentTutorial__Sample15__MiFish	129_unidentified_Teleostei	2
ClaidentTutorial__Sample16__MiFish	008_unidentified_Euteleosteomorpha	630
ClaidentTutorial__Sample16__MiFish	070_Monopterus_albus	266
ClaidentTutorial__Sample16__MiFish	105_unidentified_Umbra	263
ClaidentTutorial__Sample16__MiFish	026_unidentified_Poecilia	250
ClaidentTutorial__Sample16__MiFish	127_Polyacanthonotus_rissoanus	250
ClaidentTutorial__Sample16__MiFish	107_Elassoma_zonatum	242
ClaidentTutorial__Sample16__MiFish	002_Kaupichthys_hyoproroides	239
ClaidentTutorial__Sample16__MiFish	010_unidentified_Centromochlinae	234
ClaidentTutorial__Sample16__MiFish	065_Schismatogobius_ampluvinculus	230
ClaidentTutorial__Sample16__MiFish	066_Chilomycterus_reticulatus	229
ClaidentTutorial__Sample16__MiFish	147_unidentified_Echeneis	225
ClaidentTutorial__Sample16__MiFish	007_Rhinichthys_atratulus	222
ClaidentTutorial__Sample16__MiFish	119_Zanclus_cornutus	211
ClaidentTutorial__Sample16__MiFish	032_unidentified_Cyprinidae	202
ClaidentTutorial__Sample16__MiFish	001_unidentified_Tetraodontidae	198
ClaidentTutorial__Sample16__MiFish	061_Lagocephalus_laevigatus	198
ClaidentTutorial__Sample16__MiFish	087_unidentified_Zebrias	198
ClaidentTutorial__Sample16__MiFish	055_unidentified_Centrolophidae	196
ClaidentTutorial__Sample16__MiFish	075_unidentified_Bathyclupea	192
ClaidentTutorial__Sample16__MiFish	043_Bothus_pantherinus	190
ClaidentTutorial__Sample16__MiFish	082_Samariscus_latus	186
ClaidentTutorial__Sample16__MiFish	003_Uranoscopus_cognatus	184
ClaidentTutorial__Sample16__MiFish	053_unidentified_Osteoglossiformes	181
ClaidentTutorial__Sample16__MiFish	012_Denticeps_clupeoides	174
ClaidentTutorial__Sample16__MiFish	080_Oryzias_javanicus	173
ClaidentTutorial__Sample16__MiFish	021_Hoplias_intermedius	172
ClaidentTutorial__Sample16__MiFish	011_unidentified_Nemacheilidae	166
ClaidentTutorial__Sample16__MiFish	022_unidentified_Smiliogastrinae	166
ClaidentTutorial__Sample16__MiFish	042_unidentified_Triacanthidae	162
ClaidentTutorial__Sample16__MiFish	034_Eumegistus_illustris	158
ClaidentTutorial__Sample16__MiFish	014_Pristipomoides_multidens	157
ClaidentTutorial__Sample16__MiFish	079_unidentified_Brycon	156
ClaidentTutorial__Sample16__MiFish	124_Lepidosiren_paradoxa	155
ClaidentTutorial__Sample16__MiFish	038_Acentrogobius_caninus	150
ClaidentTutorial__Sample16__MiFish	046_unidentified_Paraplagusia	147
ClaidentTutorial__Sample16__MiFish	004_unidentified_Eleotris	146
ClaidentTutorial__Sample16__MiFish	006_Acentrogobius_pflaumii	144
ClaidentTutorial__Sample16__MiFish	030_unidentified_Callionymidae	140
ClaidentTutorial__Sample16__MiFish	081_unidentified_Bregmaceros	140
ClaidentTutorial__Sample16__MiFish	171_unidentified_Cyclopsetta	138
ClaidentTutorial__Sample16__MiFish	015_Doryichthys_boaja	135
ClaidentTutorial__Sample16__MiFish	005_Squalogadus_modificatus	133
ClaidentTutorial__Sample16__MiFish	031_unidentified_Rasborinae	132
ClaidentTutorial__Sample16__MiFish	028_unidentified_Characoidei	130
ClaidentTutorial__Sample16__MiFish	057_unidentified_Aldrovandia	129
ClaidentTutorial__Sample16__MiFish	050_unidentified_Coilia	126
ClaidentTutorial__Sample16__MiFish	045_Poromitra_oscitans	108
ClaidentTutorial__Sample16__MiFish	221_unidentified_Johnius	96
ClaidentTutorial__Sample16__MiFish	117_unidentified_Gobiinae	43
ClaidentTutorial__Sample16__MiFish	170_Crossorhombus_kobensis	2
ClaidentTutorial__Sample16__MiFish	175_Alosa_aestivalis	1
ClaidentTutorial__Sample17__MiFish	091_unidentified_Megaleporinus	375
ClaidentTutorial__Sample17__MiFish	141_Trypauchen_vagina	325
ClaidentTutorial__Sample17__MiFish	014_Pristipomoides_multidens	291
ClaidentTutorial__Sample17__MiFish	098_Brachyhypopomus_occidentalis	285
ClaidentTutorial__Sample17__MiFish	193_Chauliodus_sloani	269
ClaidentTutorial__Sample17__MiFish	011_unidentified_Nemacheilidae	266
ClaidentTutorial__Sample17__MiFish	008_unidentified_Euteleosteomorpha	265
ClaidentTutorial__Sample17__MiFish	021_Hoplias_intermedius	264
ClaidentTutorial__Sample17__MiFish	010_unidentified_Centromochlinae	238
ClaidentTutorial__Sample17__MiFish	034_Eumegistus_illustris	230
ClaidentTutorial__Sample17__MiFish	147_unidentified_Echeneis	229
ClaidentTutorial__Sample17__MiFish	109_Escualosa_thoracata	227
ClaidentTutorial__Sample17__MiFish	093_unidentified_Platax	223
ClaidentTutorial__Sample17__MiFish	012_Denticeps_clupeoides	216
ClaidentTutorial__Sample17__MiFish	003_Uranoscopus_cognatus	214
ClaidentTutorial__Sample17__MiFish	028_unidentified_Characoidei	203
ClaidentTutorial__Sample17__MiFish	066_Chilomycterus_reticulatus	199
ClaidentTutorial__Sample17__MiFish	015_Doryichthys_boaja	198
ClaidentTutorial__Sample17__MiFish	079_unidentified_Brycon	196
ClaidentTutorial__Sample17__MiFish	057_unidentified_Aldrovandia	194
ClaidentTutorial__Sample17__MiFish	105_unidentified_Umbra	186
ClaidentTutorial__Sample17__MiFish	007_Rhinichthys_atratulus	181
ClaidentTutorial__Sample17__MiFish	070_Monopterus_albus	180
ClaidentTutorial__Sample17__MiFish	006_Acentrogobius_pflaumii	168
ClaidentTutorial__Sample17__MiFish	055_unidentified_Centrolophidae	168
ClaidentTutorial__Sample17__MiFish	038_Acentrogobius_caninus	165
ClaidentTutorial__Sample17__MiFish	026_unidentified_Poecilia	164
ClaidentTutorial__Sample17__MiFish	045_Poromitra_oscitans	164
ClaidentTutorial__Sample17__MiFish	127_Polyacanthonotus_rissoanus	163
ClaidentTutorial__Sample17__MiFish	075_unidentified_Bathyclupea	158
ClaidentTutorial__Sample17__MiFish	002_Kaupichthys_hyoproroides	156
ClaidentTutorial__Sample17__MiFish	171_unidentified_Cyclopsetta	155
ClaidentTutorial__Sample17__MiFish	042_unidentified_Triacanthidae	147
ClaidentTutorial__Sample17__MiFish	082_Samariscus_latus	146
ClaidentTutorial__Sample17__MiFish	050_unidentified_Coilia	145
ClaidentTutorial__Sample17__MiFish	053_unidentified_Osteoglossiformes	145
ClaidentTutorial__Sample17__MiFish	087_unidentified_Zebrias	140
ClaidentTutorial__Sample17__MiFish	031_unidentified_Rasborinae	126
ClaidentTutorial__Sample17__MiFish	095_Pseudorhombus_dupliciocellatus	120
ClaidentTutorial__Sample17__MiFish	004_unidentified_Eleotris	118
ClaidentTutorial__Sample17__MiFish	032_unidentified_Cyprinidae	113
ClaidentTutorial__Sample17__MiFish	081_unidentified_Bregmaceros	112
ClaidentTutorial__Sample17__MiFish	117_unidentified_Gobiinae	112
ClaidentTutorial__Sample17__MiFish	128_Callanthias_japonicus	112
ClaidentTutorial__Sample17__MiFish	114_Zeus_faber	109
ClaidentTutorial__Sample17__MiFish	005_Squalogadus_modificatus	107
ClaidentTutorial__Sample17__MiFish	107_Elassoma_zonatum	90
ClaidentTutorial__Sample17__MiFish	061_Lagocephalus_laevigatus	78
ClaidentTutorial__Sample17__MiFish	145_Nemipterus_bathybius	47
ClaidentTutorial__Sample17__MiFish	080_Oryzias_javanicus	2
ClaidentTutorial__Sample18__MiFish	008_unidentified_Euteleosteomorpha	431
ClaidentTutorial__Sample18__MiFish	163_Phycodurus_eques	368
ClaidentTutorial__Sample18__MiFish	144_Diplophos_taenia	324
ClaidentTutorial__Sample18__MiFish	028_unidentified_Characoidei	289
ClaidentTutorial__Sample18__MiFish	070_Monopterus_albus	256
ClaidentTutorial__Sample18__MiFish	128_Callanthias_japonicus	256
ClaidentTutorial__Sample18__MiFish	112_unidentified_Siluroidei	253
ClaidentTutorial__Sample18__MiFish	004_unidentified_Eleotris	249
ClaidentTutorial__Sample18__MiFish	050_unidentified_Coilia	246
ClaidentTutorial__Sample18__MiFish	110_Psammoperca_waigiensis	237
ClaidentTutorial__Sample18__MiFish	002_Kaupichthys_hyoproroides	234
ClaidentTutorial__Sample18__MiFish	093_unidentified_Platax	234
ClaidentTutorial__Sample18__MiFish	114_Zeus_faber	229
ClaidentTutorial__Sample18__MiFish	102_Lateolabrax_latus	225
ClaidentTutorial__Sample18__MiFish	123_Hippocampus_mohnikei	218
ClaidentTutorial__Sample18__MiFish	105_unidentified_Umbra	215
ClaidentTutorial__Sample18__MiFish	057_unidentified_Aldrovandia	210
ClaidentTutorial__Sample18__MiFish	111_Chanos_chanos	210
ClaidentTutorial__Sample18__MiFish	095_Pseudorhombus_dupliciocellatus	207
ClaidentTutorial__Sample18__MiFish	010_unidentified_Centromochlinae	201
ClaidentTutorial__Sample18__MiFish	042_unidentified_Triacanthidae	185
ClaidentTutorial__Sample18__MiFish	091_unidentified_Megaleporinus	184
ClaidentTutorial__Sample18__MiFish	117_unidentified_Gobiinae	184
ClaidentTutorial__Sample18__MiFish	079_unidentified_Brycon	168
ClaidentTutorial__Sample18__MiFish	075_unidentified_Bathyclupea	167
ClaidentTutorial__Sample18__MiFish	021_Hoplias_intermedius	166
ClaidentTutorial__Sample18__MiFish	081_unidentified_Bregmaceros	165
ClaidentTutorial__Sample18__MiFish	055_unidentified_Centrolophidae	162
ClaidentTutorial__Sample18__MiFish	011_unidentified_Nemacheilidae	158
ClaidentTutorial__Sample18__MiFish	141_Trypauchen_vagina	153
ClaidentTutorial__Sample18__MiFish	129_unidentified_Teleostei	152
ClaidentTutorial__Sample18__MiFish	082_Samariscus_latus	148
ClaidentTutorial__Sample18__MiFish	026_unidentified_Poecilia	145
ClaidentTutorial__Sample18__MiFish	015_Doryichthys_boaja	139
ClaidentTutorial__Sample18__MiFish	032_unidentified_Cyprinidae	139
ClaidentTutorial__Sample18__MiFish	145_Nemipterus_bathybius	136
ClaidentTutorial__Sample18__MiFish	127_Polyacanthonotus_rissoanus	135
ClaidentTutorial__Sample18__MiFish	012_Denticeps_clupeoides	133
ClaidentTutorial__Sample18__MiFish	003_Uranoscopus_cognatus	131
ClaidentTutorial__Sample18__MiFish	005_Squalogadus_modificatus	123
ClaidentTutorial__Sample18__MiFish	061_Lagocephalus_laevigatus	123
ClaidentTutorial__Sample18__MiFish	107_Elassoma_zonatum	117
ClaidentTutorial__Sample18__MiFish	109_Escualosa_thoracata	115
ClaidentTutorial__Sample18__MiFish	168_unidentified_Ogcocephalidae	113
ClaidentTutorial__Sample18__MiFish	034_Eumegistus_illustris	106
ClaidentTutorial__Sample18__MiFish	087_unidentified_Zebrias	105
ClaidentTutorial__Sample18__MiFish	098_Brachyhypopomus_occidentalis	102
ClaidentTutorial__Sample18__MiFish	007_Rhinichthys_atratulus	86
ClaidentTutorial__Sample18__MiFish	150_Henicorhynchus_siamensis	61
ClaidentTutorial__Sample18__MiFish	140_unidentified_Ambassis	3
ClaidentTutorial__Sample18__MiFish	053_unidentified_Osteoglossiformes	1
ClaidentTutorial__Sample18__MiFish	171_unidentified_Cyclopsetta	1
ClaidentTutorial__Sample19__MiFish	161_unidentified_Pseudogobius	380
ClaidentTutorial__Sample19__MiFish	130_unidentified_Acropomatiformes	345
ClaidentTutorial__Sample19__MiFish	186_unidentified_Microphysogobio	289
ClaidentTutorial__Sample19__MiFish	093_unidentified_Platax	285
ClaidentTutorial__Sample19__MiFish	156_Mastacembelus_armatus	239
ClaidentTutorial__Sample19__MiFish	021_Hoplias_intermedius	238
ClaidentTutorial__Sample19__MiFish	168_unidentified_Ogcocephalidae	232
ClaidentTutorial__Sample19__MiFish	042_unidentified_Triacanthidae	222
ClaidentTutorial__Sample19__MiFish	081_unidentified_Bregmaceros	221
ClaidentTutorial__Sample19__MiFish	167_unidentified_Crenimugil	217
ClaidentTutorial__Sample19__MiFish	110_Psammoperca_waigiensis	216
ClaidentTutorial__Sample19__MiFish	123_Hippocampus_mohnikei	216
ClaidentTutorial__Sample19__MiFish	111_Chanos_chanos	215
ClaidentTutorial__Sample19__MiFish	157_unidentified_Leptobotia	209
ClaidentTutorial__Sample19__MiFish	011_unidentified_Nemacheilidae	206
ClaidentTutorial__Sample19__MiFish	079_unidentified_Brycon	205
ClaidentTutorial__Sample19__MiFish	150_Henicorhynchus_siamensis	205
ClaidentTutorial__Sample19__MiFish	091_unidentified_Megaleporinus	199
ClaidentTutorial__Sample19__MiFish	107_Elassoma_zonatum	192
ClaidentTutorial__Sample19__MiFish	087_unidentified_Zebrias	187
ClaidentTutorial__Sample19__MiFish	095_Pseudorhombus_dupliciocellatus	187
ClaidentTutorial__Sample19__MiFish	005_Squalogadus_modificatus	186
ClaidentTutorial__Sample19__MiFish	102_Lateolabrax_latus	185
ClaidentTutorial__Sample19__MiFish	007_Rhinichthys_atratulus	181
ClaidentTutorial__Sample19__MiFish	008_unidentified_Euteleosteomorpha	180
ClaidentTutorial__Sample19__MiFish	034_Eumegistus_illustris	174
ClaidentTutorial__Sample19__MiFish	128_Callanthias_japonicus	173
ClaidentTutorial__Sample19__MiFish	050_unidentified_Coilia	170
ClaidentTutorial__Sample19__MiFish	004_unidentified_Eleotris	166
ClaidentTutorial__Sample19__MiFish	061_Lagocephalus_laevigatus	166
ClaidentTutorial__Sample19__MiFish	012_Denticeps_clupeoides	161
ClaidentTutorial__Sample19__MiFish	145_Nemipterus_bathybius	161
ClaidentTutorial__Sample19__MiFish	112_unidentified_Siluroidei	155
ClaidentTutorial__Sample19__MiFish	028_unidentified_Characoidei	153
ClaidentTutorial__Sample19__MiFish	055_unidentified_Centrolophidae	150
ClaidentTutorial__Sample19__MiFish	057_unidentified_Aldrovandia	146
ClaidentTutorial__Sample19__MiFish	129_unidentified_Teleostei	144
ClaidentTutorial__Sample19__MiFish	075_unidentified_Bathyclupea	142
ClaidentTutorial__Sample19__MiFish	190_Eucyclogobius_newberryi	135
ClaidentTutorial__Sample19__MiFish	144_Diplophos_taenia	133
ClaidentTutorial__Sample19__MiFish	162_unidentified_Oryzias	129
ClaidentTutorial__Sample19__MiFish	114_Zeus_faber	111
ClaidentTutorial__Sample19__MiFish	032_unidentified_Cyprinidae	109
ClaidentTutorial__Sample19__MiFish	109_Escualosa_thoracata	108
ClaidentTutorial__Sample19__MiFish	117_unidentified_Gobiinae	106
ClaidentTutorial__Sample19__MiFish	098_Brachyhypopomus_occidentalis	98
ClaidentTutorial__Sample19__MiFish	070_Monopterus_albus	93
ClaidentTutorial__Sample19__MiFish	177_Scolopsis_vosmeri	85
ClaidentTutorial__Sample19__MiFish	225_Pseudolabrus_eoethinus	41
ClaidentTutorial__Sample19__MiFish	002_Kaupichthys_hyoproroides	1
ClaidentTutorial__Sample19__MiFish	148_Halichoeres_melanurus	1
ClaidentTutorial__Sample20__MiFish	008_unidentified_Euteleosteomorpha	363
ClaidentTutorial__Sample20__MiFish	172_unidentified_Anarhichas	327
ClaidentTutorial__Sample20__MiFish	179_Bodianus_oxycephalus	310
ClaidentTutorial__Sample20__MiFish	183_unidentified_Champsocephalus	294
ClaidentTutorial__Sample20__MiFish	192_Cynoglossus_quadrilineatus	271
ClaidentTutorial__Sample20__MiFish	102_Lateolabrax_latus	265
ClaidentTutorial__Sample20__MiFish	162_unidentified_Oryzias	248
ClaidentTutorial__Sample20__MiFish	028_unidentified_Characoidei	241
ClaidentTutorial__Sample20__MiFish	129_unidentified_Teleostei	232
ClaidentTutorial__Sample20__MiFish	177_Scolopsis_vosmeri	229
ClaidentTutorial__Sample20__MiFish	007_Rhinichthys_atratulus	225
ClaidentTutorial__Sample20__MiFish	095_Pseudorhombus_dupliciocellatus	214
ClaidentTutorial__Sample20__MiFish	203_unidentified_Trichiurus	214
ClaidentTutorial__Sample20__MiFish	081_unidentified_Bregmaceros	213
ClaidentTutorial__Sample20__MiFish	112_unidentified_Siluroidei	206
ClaidentTutorial__Sample20__MiFish	098_Brachyhypopomus_occidentalis	204
ClaidentTutorial__Sample20__MiFish	021_Hoplias_intermedius	196
ClaidentTutorial__Sample20__MiFish	012_Denticeps_clupeoides	193
ClaidentTutorial__Sample20__MiFish	111_Chanos_chanos	193
ClaidentTutorial__Sample20__MiFish	061_Lagocephalus_laevigatus	189
ClaidentTutorial__Sample20__MiFish	034_Eumegistus_illustris	186
ClaidentTutorial__Sample20__MiFish	011_unidentified_Nemacheilidae	182
ClaidentTutorial__Sample20__MiFish	130_unidentified_Acropomatiformes	182
ClaidentTutorial__Sample20__MiFish	109_Escualosa_thoracata	181
ClaidentTutorial__Sample20__MiFish	150_Henicorhynchus_siamensis	177
ClaidentTutorial__Sample20__MiFish	157_unidentified_Leptobotia	175
ClaidentTutorial__Sample20__MiFish	110_Psammoperca_waigiensis	172
ClaidentTutorial__Sample20__MiFish	070_Monopterus_albus	171
ClaidentTutorial__Sample20__MiFish	075_unidentified_Bathyclupea	163
ClaidentTutorial__Sample20__MiFish	042_unidentified_Triacanthidae	162
ClaidentTutorial__Sample20__MiFish	050_unidentified_Coilia	162
ClaidentTutorial__Sample20__MiFish	055_unidentified_Centrolophidae	161
ClaidentTutorial__Sample20__MiFish	117_unidentified_Gobiinae	161
ClaidentTutorial__Sample20__MiFish	156_Mastacembelus_armatus	161
ClaidentTutorial__Sample20__MiFish	114_Zeus_faber	160
ClaidentTutorial__Sample20__MiFish	123_Hippocampus_mohnikei	151
ClaidentTutorial__Sample20__MiFish	212_Bolbometopon_muricatum	140
ClaidentTutorial__Sample20__MiFish	190_Eucyclogobius_newberryi	139
ClaidentTutorial__Sample20__MiFish	057_unidentified_Aldrovandia	138
ClaidentTutorial__Sample20__MiFish	079_unidentified_Brycon	138
ClaidentTutorial__Sample20__MiFish	167_unidentified_Crenimugil	138
ClaidentTutorial__Sample20__MiFish	005_Squalogadus_modificatus	116
ClaidentTutorial__Sample20__MiFish	145_Nemipterus_bathybius	113
ClaidentTutorial__Sample20__MiFish	004_unidentified_Eleotris	107
ClaidentTutorial__Sample20__MiFish	218_Triplophysa_yarkandensis	104
ClaidentTutorial__Sample20__MiFish	220_Exyrias_puntang	97
ClaidentTutorial__Sample20__MiFish	224_unidentified_Gonorynchus	45
ClaidentTutorial__Sample20__MiFish	066_Chilomycterus_reticulatus	1
ClaidentTutorial__Sample20__MiFish	080_Oryzias_javanicus	1
ClaidentTutorial__Sample20__MiFish	119_Zanclus_cornutus	1
