samplename	species	nreads
ClaidentTutorial__Sample16__MiFish	035_unidentified_Rasbora	235
ClaidentTutorial__Sample16__MiFish	036_Etheostoma_trisella	224
ClaidentTutorial__Sample16__MiFish	038_Luciogobius_elongatus	225
ClaidentTutorial__Sample16__MiFish	040_Eigenmannia_sp._CBM-ZF-10620	228
ClaidentTutorial__Sample16__MiFish	046_Elassoma_evergladei	227
ClaidentTutorial__Sample16__MiFish	047_Coilia_reynaldi	224
ClaidentTutorial__Sample16__MiFish	048_Bolbometopon_muricatum	225
ClaidentTutorial__Sample16__MiFish	049_Leiodon_cutcutia	226
ClaidentTutorial__Sample16__MiFish	052_Eugnathogobius_polylepis	225
ClaidentTutorial__Sample16__MiFish	053_Sundasalanx_praecox	230
ClaidentTutorial__Sample16__MiFish	054_Eurypegasus_draconis	224
ClaidentTutorial__Sample16__MiFish	056_unidentified_Aspasma	225
ClaidentTutorial__Sample16__MiFish	059_Paracheirodon_axelrodi	230
ClaidentTutorial__Sample16__MiFish	063_Bhavania_australis	233
ClaidentTutorial__Sample16__MiFish	065_Microthrissa_congica	227
ClaidentTutorial__Sample16__MiFish	066_Monocentris_japonicus	228
ClaidentTutorial__Sample16__MiFish	070_unidentified_Umbra	226
ClaidentTutorial__Sample16__MiFish	071_unidentified_Trichopodus	231
ClaidentTutorial__Sample16__MiFish	072_Enteromius_trimaculatus	218
ClaidentTutorial__Sample16__MiFish	073_Pteraclis_aesticola	220
ClaidentTutorial__Sample16__MiFish	083_unidentified_Pethia	227
ClaidentTutorial__Sample16__MiFish	085_unidentified_Cyprinoidei	219
ClaidentTutorial__Sample16__MiFish	087_Bothus_pantherinus	214
ClaidentTutorial__Sample16__MiFish	090_Zeus_faber	232
ClaidentTutorial__Sample16__MiFish	110_Cirrhitichthys_aprinus	224
ClaidentTutorial__Sample16__MiFish	116_Astronotus_ocellatus	222
ClaidentTutorial__Sample16__MiFish	127_Esox_lucius	227
ClaidentTutorial__Sample16__MiFish	132_Heterotis_niloticus	223
ClaidentTutorial__Sample16__MiFish	142_Galaxias_gollumoides	232
ClaidentTutorial__Sample16__MiFish	144_Chauliodus_sloani	229
ClaidentTutorial__Sample16__MiFish	156_Olisthops_cyanomelas	224
ClaidentTutorial__Sample16__MiFish	193_unidentified_Elops	224
ClaidentTutorial__Sample17__MiFish	001_unidentified_Gastromyzontidae	230
ClaidentTutorial__Sample17__MiFish	002_Canthophrys_gongota	229
ClaidentTutorial__Sample17__MiFish	003_Sardina_pilchardus	224
ClaidentTutorial__Sample17__MiFish	004_Jaydia_lineata	226
ClaidentTutorial__Sample17__MiFish	007_Odontobutis_haifengensis	220
ClaidentTutorial__Sample17__MiFish	010_Acanthaphritis_unoorum	226
ClaidentTutorial__Sample17__MiFish	013_Eumegistus_illustris	224
ClaidentTutorial__Sample17__MiFish	017_Megalops_atlanticus	225
ClaidentTutorial__Sample17__MiFish	021_Scolopsis_ciliata	225
ClaidentTutorial__Sample17__MiFish	022_Polyacanthonotus_rissoanus	227
ClaidentTutorial__Sample17__MiFish	025_Pristipomoides_multidens	231
ClaidentTutorial__Sample17__MiFish	026_Micropterus_dolomieu	228
ClaidentTutorial__Sample17__MiFish	031_Rastrelliger_brachysoma	235
ClaidentTutorial__Sample17__MiFish	032_Dallia_pectoralis	223
ClaidentTutorial__Sample17__MiFish	034_Squalomugil_nasutus	229
ClaidentTutorial__Sample17__MiFish	035_unidentified_Rasbora	234
ClaidentTutorial__Sample17__MiFish	036_Etheostoma_trisella	225
ClaidentTutorial__Sample17__MiFish	038_Luciogobius_elongatus	227
ClaidentTutorial__Sample17__MiFish	040_Eigenmannia_sp._CBM-ZF-10620	237
ClaidentTutorial__Sample17__MiFish	046_Elassoma_evergladei	226
ClaidentTutorial__Sample17__MiFish	047_Coilia_reynaldi	227
ClaidentTutorial__Sample17__MiFish	048_Bolbometopon_muricatum	229
ClaidentTutorial__Sample17__MiFish	049_Leiodon_cutcutia	222
ClaidentTutorial__Sample17__MiFish	052_Eugnathogobius_polylepis	227
ClaidentTutorial__Sample17__MiFish	054_Eurypegasus_draconis	218
ClaidentTutorial__Sample17__MiFish	059_Paracheirodon_axelrodi	224
ClaidentTutorial__Sample17__MiFish	060_Aplocheilus_lineatus	223
ClaidentTutorial__Sample17__MiFish	066_Monocentris_japonicus	221
ClaidentTutorial__Sample17__MiFish	070_unidentified_Umbra	233
ClaidentTutorial__Sample17__MiFish	071_unidentified_Trichopodus	228
ClaidentTutorial__Sample17__MiFish	072_Enteromius_trimaculatus	237
ClaidentTutorial__Sample17__MiFish	082_unidentified_Conger	227
ClaidentTutorial__Sample17__MiFish	083_unidentified_Pethia	224
ClaidentTutorial__Sample17__MiFish	085_unidentified_Cyprinoidei	232
ClaidentTutorial__Sample17__MiFish	087_Bothus_pantherinus	221
ClaidentTutorial__Sample17__MiFish	090_Zeus_faber	235
ClaidentTutorial__Sample17__MiFish	093_unidentified_Plotosus	227
ClaidentTutorial__Sample17__MiFish	096_Psilorhynchus_sucatio	224
ClaidentTutorial__Sample17__MiFish	109_Masturus_lanceolatus	228
ClaidentTutorial__Sample17__MiFish	110_Cirrhitichthys_aprinus	225
ClaidentTutorial__Sample17__MiFish	112_Grammatobothus_polyophthalmus	229
ClaidentTutorial__Sample17__MiFish	116_Astronotus_ocellatus	231
ClaidentTutorial__Sample17__MiFish	127_Esox_lucius	227
ClaidentTutorial__Sample17__MiFish	132_Heterotis_niloticus	226
ClaidentTutorial__Sample17__MiFish	133_Avocettina_infans	224
ClaidentTutorial__Sample17__MiFish	142_Galaxias_gollumoides	230
ClaidentTutorial__Sample17__MiFish	144_Chauliodus_sloani	231
ClaidentTutorial__Sample17__MiFish	159_Rhodeus_shitaiensis	223
ClaidentTutorial__Sample17__MiFish	188_unidentified_Doryrhamphus	226
ClaidentTutorial__Sample17__MiFish	192_Psammoperca_waigiensis	224
ClaidentTutorial__Sample18__MiFish	001_unidentified_Gastromyzontidae	234
ClaidentTutorial__Sample18__MiFish	002_Canthophrys_gongota	227
ClaidentTutorial__Sample18__MiFish	004_Jaydia_lineata	234
ClaidentTutorial__Sample18__MiFish	007_Odontobutis_haifengensis	229
ClaidentTutorial__Sample18__MiFish	013_Eumegistus_illustris	230
ClaidentTutorial__Sample18__MiFish	017_Megalops_atlanticus	225
ClaidentTutorial__Sample18__MiFish	021_Scolopsis_ciliata	219
ClaidentTutorial__Sample18__MiFish	022_Polyacanthonotus_rissoanus	233
ClaidentTutorial__Sample18__MiFish	025_Pristipomoides_multidens	233
ClaidentTutorial__Sample18__MiFish	026_Micropterus_dolomieu	228
ClaidentTutorial__Sample18__MiFish	028_Acanthocepola_krusensternii	227
ClaidentTutorial__Sample18__MiFish	031_Rastrelliger_brachysoma	218
ClaidentTutorial__Sample18__MiFish	032_Dallia_pectoralis	230
ClaidentTutorial__Sample18__MiFish	034_Squalomugil_nasutus	235
ClaidentTutorial__Sample18__MiFish	035_unidentified_Rasbora	228
ClaidentTutorial__Sample18__MiFish	036_Etheostoma_trisella	232
ClaidentTutorial__Sample18__MiFish	038_Luciogobius_elongatus	229
ClaidentTutorial__Sample18__MiFish	040_Eigenmannia_sp._CBM-ZF-10620	234
ClaidentTutorial__Sample18__MiFish	046_Elassoma_evergladei	229
ClaidentTutorial__Sample18__MiFish	047_Coilia_reynaldi	231
ClaidentTutorial__Sample18__MiFish	048_Bolbometopon_muricatum	223
ClaidentTutorial__Sample18__MiFish	049_Leiodon_cutcutia	227
ClaidentTutorial__Sample18__MiFish	052_Eugnathogobius_polylepis	221
ClaidentTutorial__Sample18__MiFish	054_Eurypegasus_draconis	222
ClaidentTutorial__Sample18__MiFish	059_Paracheirodon_axelrodi	229
ClaidentTutorial__Sample18__MiFish	060_Aplocheilus_lineatus	228
ClaidentTutorial__Sample18__MiFish	066_Monocentris_japonicus	227
ClaidentTutorial__Sample18__MiFish	070_unidentified_Umbra	231
ClaidentTutorial__Sample18__MiFish	071_unidentified_Trichopodus	225
ClaidentTutorial__Sample18__MiFish	072_Enteromius_trimaculatus	231
ClaidentTutorial__Sample18__MiFish	074_Monopterus_albus	232
ClaidentTutorial__Sample18__MiFish	082_unidentified_Conger	225
ClaidentTutorial__Sample18__MiFish	083_unidentified_Pethia	234
ClaidentTutorial__Sample18__MiFish	085_unidentified_Cyprinoidei	218
ClaidentTutorial__Sample18__MiFish	087_Bothus_pantherinus	226
ClaidentTutorial__Sample18__MiFish	093_unidentified_Plotosus	222
ClaidentTutorial__Sample18__MiFish	096_Psilorhynchus_sucatio	225
ClaidentTutorial__Sample18__MiFish	109_Masturus_lanceolatus	229
ClaidentTutorial__Sample18__MiFish	112_Grammatobothus_polyophthalmus	214
ClaidentTutorial__Sample18__MiFish	114_Elagatis_bipinnulata	229
ClaidentTutorial__Sample18__MiFish	115_Clypeobarbus_pleuropholis	233
ClaidentTutorial__Sample18__MiFish	116_Astronotus_ocellatus	233
ClaidentTutorial__Sample18__MiFish	119_unidentified_Stolephorus	224
ClaidentTutorial__Sample18__MiFish	123_Exyrias_puntang	227
ClaidentTutorial__Sample18__MiFish	132_Heterotis_niloticus	226
ClaidentTutorial__Sample18__MiFish	133_Avocettina_infans	229
ClaidentTutorial__Sample18__MiFish	136_unidentified_Sardinella	219
ClaidentTutorial__Sample18__MiFish	138_unidentified_Oreoglanis	225
ClaidentTutorial__Sample18__MiFish	154_unidentified_Hiodon	226
ClaidentTutorial__Sample18__MiFish	201_Epinephelus_areolatus	220
ClaidentTutorial__Sample19__MiFish	001_unidentified_Gastromyzontidae	227
ClaidentTutorial__Sample19__MiFish	002_Canthophrys_gongota	230
ClaidentTutorial__Sample19__MiFish	004_Jaydia_lineata	223
ClaidentTutorial__Sample19__MiFish	007_Odontobutis_haifengensis	232
ClaidentTutorial__Sample19__MiFish	013_Eumegistus_illustris	226
ClaidentTutorial__Sample19__MiFish	017_Megalops_atlanticus	228
ClaidentTutorial__Sample19__MiFish	021_Scolopsis_ciliata	232
ClaidentTutorial__Sample19__MiFish	025_Pristipomoides_multidens	221
ClaidentTutorial__Sample19__MiFish	026_Micropterus_dolomieu	234
ClaidentTutorial__Sample19__MiFish	028_Acanthocepola_krusensternii	230
ClaidentTutorial__Sample19__MiFish	031_Rastrelliger_brachysoma	228
ClaidentTutorial__Sample19__MiFish	032_Dallia_pectoralis	224
ClaidentTutorial__Sample19__MiFish	034_Squalomugil_nasutus	229
ClaidentTutorial__Sample19__MiFish	035_unidentified_Rasbora	225
ClaidentTutorial__Sample19__MiFish	036_Etheostoma_trisella	235
ClaidentTutorial__Sample19__MiFish	038_Luciogobius_elongatus	226
ClaidentTutorial__Sample19__MiFish	040_Eigenmannia_sp._CBM-ZF-10620	236
ClaidentTutorial__Sample19__MiFish	043_Pantodon_buchholzi	232
ClaidentTutorial__Sample19__MiFish	046_Elassoma_evergladei	223
ClaidentTutorial__Sample19__MiFish	047_Coilia_reynaldi	228
ClaidentTutorial__Sample19__MiFish	048_Bolbometopon_muricatum	230
ClaidentTutorial__Sample19__MiFish	054_Eurypegasus_draconis	221
ClaidentTutorial__Sample19__MiFish	060_Aplocheilus_lineatus	222
ClaidentTutorial__Sample19__MiFish	061_Halichoeres_melanurus	230
ClaidentTutorial__Sample19__MiFish	070_unidentified_Umbra	230
ClaidentTutorial__Sample19__MiFish	071_unidentified_Trichopodus	232
ClaidentTutorial__Sample19__MiFish	074_Monopterus_albus	219
ClaidentTutorial__Sample19__MiFish	082_unidentified_Conger	227
ClaidentTutorial__Sample19__MiFish	083_unidentified_Pethia	223
ClaidentTutorial__Sample19__MiFish	085_unidentified_Cyprinoidei	228
ClaidentTutorial__Sample19__MiFish	087_Bothus_pantherinus	229
ClaidentTutorial__Sample19__MiFish	092_Myctophum_affine	229
ClaidentTutorial__Sample19__MiFish	093_unidentified_Plotosus	228
ClaidentTutorial__Sample19__MiFish	096_Psilorhynchus_sucatio	234
ClaidentTutorial__Sample19__MiFish	108_Xenotoca_eiseni	215
ClaidentTutorial__Sample19__MiFish	109_Masturus_lanceolatus	223
ClaidentTutorial__Sample19__MiFish	112_Grammatobothus_polyophthalmus	225
ClaidentTutorial__Sample19__MiFish	113_Gymnorhamphichthys_sp._NM-2010	227
ClaidentTutorial__Sample19__MiFish	114_Elagatis_bipinnulata	236
ClaidentTutorial__Sample19__MiFish	115_Clypeobarbus_pleuropholis	224
ClaidentTutorial__Sample19__MiFish	119_unidentified_Stolephorus	225
ClaidentTutorial__Sample19__MiFish	123_Exyrias_puntang	225
ClaidentTutorial__Sample19__MiFish	133_Avocettina_infans	222
ClaidentTutorial__Sample19__MiFish	136_unidentified_Sardinella	225
ClaidentTutorial__Sample19__MiFish	138_unidentified_Oreoglanis	224
ClaidentTutorial__Sample19__MiFish	146_Microcanthus_strigatus	228
ClaidentTutorial__Sample19__MiFish	147_Arnoglossus_polyspilus	225
ClaidentTutorial__Sample19__MiFish	149_Percopsis_transmontana	221
ClaidentTutorial__Sample19__MiFish	181_Hemigrammus_bleheri	227
ClaidentTutorial__Sample19__MiFish	194_unidentified_Sillago	223
ClaidentTutorial__Sample20__MiFish	001_unidentified_Gastromyzontidae	224
ClaidentTutorial__Sample20__MiFish	002_Canthophrys_gongota	223
ClaidentTutorial__Sample20__MiFish	007_Odontobutis_haifengensis	231
ClaidentTutorial__Sample20__MiFish	013_Eumegistus_illustris	228
ClaidentTutorial__Sample20__MiFish	021_Scolopsis_ciliata	226
ClaidentTutorial__Sample20__MiFish	025_Pristipomoides_multidens	216
ClaidentTutorial__Sample20__MiFish	026_Micropterus_dolomieu	234
ClaidentTutorial__Sample20__MiFish	028_Acanthocepola_krusensternii	239
ClaidentTutorial__Sample20__MiFish	031_Rastrelliger_brachysoma	231
ClaidentTutorial__Sample20__MiFish	034_Squalomugil_nasutus	232
ClaidentTutorial__Sample20__MiFish	035_unidentified_Rasbora	226
ClaidentTutorial__Sample20__MiFish	036_Etheostoma_trisella	227
ClaidentTutorial__Sample20__MiFish	038_Luciogobius_elongatus	221
ClaidentTutorial__Sample20__MiFish	040_Eigenmannia_sp._CBM-ZF-10620	227
ClaidentTutorial__Sample20__MiFish	046_Elassoma_evergladei	226
ClaidentTutorial__Sample20__MiFish	054_Eurypegasus_draconis	221
ClaidentTutorial__Sample20__MiFish	057_Leiopotherapon_unicolor	221
ClaidentTutorial__Sample20__MiFish	060_Aplocheilus_lineatus	231
ClaidentTutorial__Sample20__MiFish	061_Halichoeres_melanurus	226
ClaidentTutorial__Sample20__MiFish	062_unidentified_Carapus	226
ClaidentTutorial__Sample20__MiFish	070_unidentified_Umbra	228
ClaidentTutorial__Sample20__MiFish	071_unidentified_Trichopodus	230
ClaidentTutorial__Sample20__MiFish	074_Monopterus_albus	232
ClaidentTutorial__Sample20__MiFish	082_unidentified_Conger	226
ClaidentTutorial__Sample20__MiFish	083_unidentified_Pethia	219
ClaidentTutorial__Sample20__MiFish	085_unidentified_Cyprinoidei	228
ClaidentTutorial__Sample20__MiFish	092_Myctophum_affine	225
ClaidentTutorial__Sample20__MiFish	093_unidentified_Plotosus	235
ClaidentTutorial__Sample20__MiFish	096_Psilorhynchus_sucatio	224
ClaidentTutorial__Sample20__MiFish	108_Xenotoca_eiseni	227
ClaidentTutorial__Sample20__MiFish	109_Masturus_lanceolatus	217
ClaidentTutorial__Sample20__MiFish	112_Grammatobothus_polyophthalmus	226
ClaidentTutorial__Sample20__MiFish	113_Gymnorhamphichthys_sp._NM-2010	237
ClaidentTutorial__Sample20__MiFish	114_Elagatis_bipinnulata	224
ClaidentTutorial__Sample20__MiFish	115_Clypeobarbus_pleuropholis	232
ClaidentTutorial__Sample20__MiFish	119_unidentified_Stolephorus	233
ClaidentTutorial__Sample20__MiFish	123_Exyrias_puntang	228
ClaidentTutorial__Sample20__MiFish	136_unidentified_Sardinella	226
ClaidentTutorial__Sample20__MiFish	138_unidentified_Oreoglanis	220
ClaidentTutorial__Sample20__MiFish	146_Microcanthus_strigatus	230
ClaidentTutorial__Sample20__MiFish	147_Arnoglossus_polyspilus	231
ClaidentTutorial__Sample20__MiFish	149_Percopsis_transmontana	233
ClaidentTutorial__Sample20__MiFish	169_Clupea_harengus	230
ClaidentTutorial__Sample20__MiFish	173_Enteromius_fasciolatus	229
ClaidentTutorial__Sample20__MiFish	174_Synodus_variegatus	229
ClaidentTutorial__Sample20__MiFish	189_Lamprogrammus_niger	225
ClaidentTutorial__Sample20__MiFish	191_Pictichromis_paccagnellae	224
ClaidentTutorial__Sample20__MiFish	197_Girella_punctata	221
ClaidentTutorial__Sample20__MiFish	202_Leuresthes_tenuis	220
ClaidentTutorial__Sample20__MiFish	204_unidentified_Anoplocapros	220
